Магазин,Хліб,Календар,Кількість,Сума
ПАЛАНОК,ФЕРМЕРСЬКИЙ,2025-12-21,25.0,1200
ПАЛАНОК,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,16.0,960
ПАЛАНОК,КЕРПІЧИК,2025-12-21,9.0,252
ПАЛАНОК,З ТРАВАМИ,2025-12-21,19.0,988
ЧЕРЕМШИНА,БІЛИЙ,2025-12-21,15.0,450
ЧЕРЕМШИНА,СІРИЙ,2025-12-21,30.0,960
ЧЕРЕМШИНА,БОРОДІНСЬКИЙ,2025-12-21,21.0,945
ЧЕРЕМШИНА,ТОСТОВИЙ,2025-12-21,14.0,770
ЧЕРЕМШИНА,ФЕРМЕРСЬКИЙ,2025-12-21,15.0,720
ЧЕРЕМШИНА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,22.0,1320
ЧЕРЕМШИНА,КЕРПІЧИК,2025-12-21,25.0,700
ЧЕРЕМШИНА,З ТРАВАМИ,2025-12-21,29.0,1508
ПІДГОРЯНО,БІЛИЙ,2025-12-21,25.0,750
ПІДГОРЯНО,СІРИЙ,2025-12-21,14.0,448
ПІДГОРЯНО,БОРОДІНСЬКИЙ,2025-12-21,23.0,1035
ПІДГОРЯНО,ТОСТОВИЙ,2025-12-21,19.0,1045
ПІДГОРЯНО,ФЕРМЕРСЬКИЙ,2025-12-21,22.0,1056
ПІДГОРЯНО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,27.0,1620
ПІДГОРЯНО,КЕРПІЧИК,2025-12-21,18.0,504
ПІДГОРЯНО,З ТРАВАМИ,2025-12-21,22.0,1144
ЄВРАЗІЯ,БІЛИЙ,2025-12-21,13.0,390
ЄВРАЗІЯ,СІРИЙ,2025-12-21,15.0,480
ЄВРАЗІЯ,БОРОДІНСЬКИЙ,2025-12-21,28.0,1260
ЄВРАЗІЯ,ТОСТОВИЙ,2025-12-21,15.0,825
ЄВРАЗІЯ,ФЕРМЕРСЬКИЙ,2025-12-21,20.0,960
ЄВРАЗІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,29.0,1740
ЄВРАЗІЯ,КЕРПІЧИК,2025-12-21,16.0,448
ЄВРАЗІЯ,З ТРАВАМИ,2025-12-21,9.0,468
РОСВИГОВО,БІЛИЙ,2025-12-21,13.0,390
РОСВИГОВО,СІРИЙ,2025-12-21,10.0,320
РОСВИГОВО,БОРОДІНСЬКИЙ,2025-12-21,13.0,585
РОСВИГОВО,ТОСТОВИЙ,2025-12-21,20.0,1100
РОСВИГОВО,ФЕРМЕРСЬКИЙ,2025-12-21,25.0,1200
РОСВИГОВО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,25.0,1500
РОСВИГОВО,КЕРПІЧИК,2025-12-21,25.0,700
РОСВИГОВО,З ТРАВАМИ,2025-12-21,24.0,1248
ЯВОРНИЦЬКОГО,БІЛИЙ,2025-12-21,28.0,840
ЯВОРНИЦЬКОГО,СІРИЙ,2025-12-21,18.0,576
ЯВОРНИЦЬКОГО,БОРОДІНСЬКИЙ,2025-12-21,22.0,990
ЯВОРНИЦЬКОГО,ТОСТОВИЙ,2025-12-21,30.0,1650
ЯВОРНИЦЬКОГО,ФЕРМЕРСЬКИЙ,2025-12-21,20.0,960
ЯВОРНИЦЬКОГО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,11.0,660
ЯВОРНИЦЬКОГО,КЕРПІЧИК,2025-12-21,13.0,364
ЯВОРНИЦЬКОГО,З ТРАВАМИ,2025-12-21,14.0,728
ПРОГРЕС,БІЛИЙ,2025-12-21,23.0,690
ПРОГРЕС,СІРИЙ,2025-12-21,18.0,576
ПРОГРЕС,БОРОДІНСЬКИЙ,2025-12-21,19.0,855
ПРОГРЕС,ТОСТОВИЙ,2025-12-21,21.0,1155
ПРОГРЕС,ФЕРМЕРСЬКИЙ,2025-12-21,18.0,864
ПРОГРЕС,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,12.0,720
ПРОГРЕС,КЕРПІЧИК,2025-12-21,16.0,448
ПРОГРЕС,З ТРАВАМИ,2025-12-21,16.0,832
ФРАНКА,БІЛИЙ,2025-12-21,20.0,600
ФРАНКА,СІРИЙ,2025-12-21,15.0,480
ФРАНКА,БОРОДІНСЬКИЙ,2025-12-21,25.0,1125
ФРАНКА,ТОСТОВИЙ,2025-12-21,29.0,1595
ФРАНКА,ФЕРМЕРСЬКИЙ,2025-12-21,24.0,1152
ФРАНКА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,31.0,1860
ФРАНКА,КЕРПІЧИК,2025-12-21,30.0,840
ФРАНКА,З ТРАВАМИ,2025-12-21,20.0,1040
ЦЕНТРАЛ,БІЛИЙ,2025-12-21,29.0,870
ЦЕНТРАЛ,СІРИЙ,2025-12-21,24.0,768
ЦЕНТРАЛ,БОРОДІНСЬКИЙ,2025-12-21,20.0,900
ЦЕНТРАЛ,ТОСТОВИЙ,2025-12-21,20.0,1100
ЦЕНТРАЛ,ФЕРМЕРСЬКИЙ,2025-12-21,20.0,960
ЦЕНТРАЛ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,17.0,1020
ЦЕНТРАЛ,КЕРПІЧИК,2025-12-21,16.0,448
ЦЕНТРАЛ,З ТРАВАМИ,2025-12-21,11.0,572
ДРУЖБА,БІЛИЙ,2025-12-21,18.0,540
ДРУЖБА,СІРИЙ,2025-12-21,18.0,576
ДРУЖБА,БОРОДІНСЬКИЙ,2025-12-21,28.0,1260
ДРУЖБА,ТОСТОВИЙ,2025-12-21,18.0,990
ДРУЖБА,ФЕРМЕРСЬКИЙ,2025-12-21,,0
ДРУЖБА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-21,18.0,1080
ДРУЖБА,КЕРПІЧИК,2025-12-21,28.0,784
ДРУЖБА,З ТРАВАМИ,2025-12-21,19.0,988
АВТОСТАНЦІЯ,БІЛИЙ,2025-12-22,24.0,720
АВТОСТАНЦІЯ,СІРИЙ,2025-12-22,9.0,288
АВТОСТАНЦІЯ,БОРОДІНСЬКИЙ,2025-12-22,16.0,720
АВТОСТАНЦІЯ,ТОСТОВИЙ,2025-12-22,7.0,385
АВТОСТАНЦІЯ,ФЕРМЕРСЬКИЙ,2025-12-22,7.0,336
АВТОСТАНЦІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,19.0,1140
АВТОСТАНЦІЯ,КЕРПІЧИК,2025-12-22,20.0,560
АВТОСТАНЦІЯ,З ТРАВАМИ,2025-12-22,15.0,780
ГРІНВІЧ,БІЛИЙ,2025-12-22,17.0,510
ГРІНВІЧ,СІРИЙ,2025-12-22,20.0,640
ГРІНВІЧ,БОРОДІНСЬКИЙ,2025-12-22,24.0,1080
ГРІНВІЧ,ТОСТОВИЙ,2025-12-22,21.0,1155
ГРІНВІЧ,ФЕРМЕРСЬКИЙ,2025-12-22,13.0,624
ГРІНВІЧ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,11.0,660
ГРІНВІЧ,КЕРПІЧИК,2025-12-22,5.0,140
ГРІНВІЧ,З ТРАВАМИ,2025-12-22,12.0,624
ПАЛАНОК,БІЛИЙ,2025-12-22,8.0,240
ПАЛАНОК,СІРИЙ,2025-12-22,8.0,256
ПАЛАНОК,БОРОДІНСЬКИЙ,2025-12-22,21.0,945
ПАЛАНОК,ТОСТОВИЙ,2025-12-22,11.0,605
ПАЛАНОК,ФЕРМЕРСЬКИЙ,2025-12-22,5.0,240
ПАЛАНОК,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,7.0,420
ПАЛАНОК,КЕРПІЧИК,2025-12-22,20.0,560
ПАЛАНОК,З ТРАВАМИ,2025-12-22,17.0,884
ЧЕРЕМШИНА,БІЛИЙ,2025-12-22,19.0,570
ЧЕРЕМШИНА,СІРИЙ,2025-12-22,24.0,768
ЧЕРЕМШИНА,БОРОДІНСЬКИЙ,2025-12-22,22.0,990
ЧЕРЕМШИНА,ТОСТОВИЙ,2025-12-22,11.0,605
ЧЕРЕМШИНА,ФЕРМЕРСЬКИЙ,2025-12-22,17.0,816
ЧЕРЕМШИНА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,10.0,600
ЧЕРЕМШИНА,КЕРПІЧИК,2025-12-22,12.0,336
ЧЕРЕМШИНА,З ТРАВАМИ,2025-12-22,23.0,1196
ПІДГОРЯНО,БІЛИЙ,2025-12-22,7.0,210
ПІДГОРЯНО,СІРИЙ,2025-12-22,6.0,192
ПІДГОРЯНО,БОРОДІНСЬКИЙ,2025-12-22,21.0,945
ПІДГОРЯНО,ТОСТОВИЙ,2025-12-22,5.0,275
ПІДГОРЯНО,ФЕРМЕРСЬКИЙ,2025-12-22,21.0,1008
ПІДГОРЯНО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,23.0,1380
ПІДГОРЯНО,КЕРПІЧИК,2025-12-22,22.0,616
ПІДГОРЯНО,З ТРАВАМИ,2025-12-22,8.0,416
ЄВРАЗІЯ,БІЛИЙ,2025-12-22,11.0,330
ЄВРАЗІЯ,СІРИЙ,2025-12-22,21.0,672
ЄВРАЗІЯ,БОРОДІНСЬКИЙ,2025-12-22,9.0,405
ЄВРАЗІЯ,ТОСТОВИЙ,2025-12-22,22.0,1210
ЄВРАЗІЯ,ФЕРМЕРСЬКИЙ,2025-12-22,16.0,768
ЄВРАЗІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,12.0,720
ЄВРАЗІЯ,КЕРПІЧИК,2025-12-22,14.0,392
ЄВРАЗІЯ,З ТРАВАМИ,2025-12-22,20.0,1040
РОСВИГОВО,БІЛИЙ,2025-12-22,6.0,180
РОСВИГОВО,СІРИЙ,2025-12-22,14.0,448
РОСВИГОВО,БОРОДІНСЬКИЙ,2025-12-22,20.0,900
РОСВИГОВО,ТОСТОВИЙ,2025-12-22,20.0,1100
РОСВИГОВО,ФЕРМЕРСЬКИЙ,2025-12-22,15.0,720
РОСВИГОВО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,24.0,1440
РОСВИГОВО,КЕРПІЧИК,2025-12-22,8.0,224
РОСВИГОВО,З ТРАВАМИ,2025-12-22,8.0,416
ЯВОРНИЦЬКОГО,БІЛИЙ,2025-12-22,20.0,600
ЯВОРНИЦЬКОГО,СІРИЙ,2025-12-22,18.0,576
ЯВОРНИЦЬКОГО,БОРОДІНСЬКИЙ,2025-12-22,13.0,585
ЯВОРНИЦЬКОГО,ТОСТОВИЙ,2025-12-22,16.0,880
ЯВОРНИЦЬКОГО,ФЕРМЕРСЬКИЙ,2025-12-22,21.0,1008
ЯВОРНИЦЬКОГО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,17.0,1020
ЯВОРНИЦЬКОГО,КЕРПІЧИК,2025-12-22,14.0,392
ЯВОРНИЦЬКОГО,З ТРАВАМИ,2025-12-22,24.0,1248
ПРОГРЕС,БІЛИЙ,2025-12-22,23.0,690
ПРОГРЕС,СІРИЙ,2025-12-22,18.0,576
ПРОГРЕС,БОРОДІНСЬКИЙ,2025-12-22,11.0,495
ПРОГРЕС,ТОСТОВИЙ,2025-12-22,16.0,880
ПРОГРЕС,ФЕРМЕРСЬКИЙ,2025-12-22,22.0,1056
ПРОГРЕС,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,16.0,960
ПРОГРЕС,КЕРПІЧИК,2025-12-22,19.0,532
ПРОГРЕС,З ТРАВАМИ,2025-12-22,16.0,832
ФРАНКА,БІЛИЙ,2025-12-22,12.0,360
ФРАНКА,СІРИЙ,2025-12-22,5.0,160
ФРАНКА,БОРОДІНСЬКИЙ,2025-12-22,17.0,765
ФРАНКА,ТОСТОВИЙ,2025-12-22,22.0,1210
ФРАНКА,ФЕРМЕРСЬКИЙ,2025-12-22,24.0,1152
ФРАНКА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,23.0,1380
ФРАНКА,КЕРПІЧИК,2025-12-22,13.0,364
ФРАНКА,З ТРАВАМИ,2025-12-22,21.0,1092
ЦЕНТРАЛ,БІЛИЙ,2025-12-22,12.0,360
ЦЕНТРАЛ,СІРИЙ,2025-12-22,9.0,288
ЦЕНТРАЛ,БОРОДІНСЬКИЙ,2025-12-22,21.0,945
ЦЕНТРАЛ,ТОСТОВИЙ,2025-12-22,11.0,605
ЦЕНТРАЛ,ФЕРМЕРСЬКИЙ,2025-12-22,6.0,288
ЦЕНТРАЛ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,10.0,600
ЦЕНТРАЛ,КЕРПІЧИК,2025-12-22,5.0,140
ЦЕНТРАЛ,З ТРАВАМИ,2025-12-22,19.0,988
ДРУЖБА,БІЛИЙ,2025-12-22,24.0,720
ДРУЖБА,СІРИЙ,2025-12-22,16.0,512
ДРУЖБА,БОРОДІНСЬКИЙ,2025-12-22,12.0,540
ДРУЖБА,ТОСТОВИЙ,2025-12-22,12.0,660
ДРУЖБА,ФЕРМЕРСЬКИЙ,2025-12-22,23.0,1104
ДРУЖБА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-22,18.0,1080
ДРУЖБА,КЕРПІЧИК,2025-12-22,19.0,532
ДРУЖБА,З ТРАВАМИ,2025-12-22,14.0,728
АВТОСТАНЦІЯ,БІЛИЙ,2025-12-23,15.0,450
АВТОСТАНЦІЯ,СІРИЙ,2025-12-23,13.0,416
АВТОСТАНЦІЯ,БОРОДІНСЬКИЙ,2025-12-23,7.0,315
АВТОСТАНЦІЯ,ТОСТОВИЙ,2025-12-23,23.0,1265
АВТОСТАНЦІЯ,ФЕРМЕРСЬКИЙ,2025-12-23,6.0,288
АВТОСТАНЦІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,16.0,960
АВТОСТАНЦІЯ,КЕРПІЧИК,2025-12-23,18.0,504
АВТОСТАНЦІЯ,З ТРАВАМИ,2025-12-23,16.0,832
ГРІНВІЧ,БІЛИЙ,2025-12-23,13.0,390
ГРІНВІЧ,СІРИЙ,2025-12-23,18.0,576
ГРІНВІЧ,БОРОДІНСЬКИЙ,2025-12-23,19.0,855
ГРІНВІЧ,ТОСТОВИЙ,2025-12-23,18.0,990
ГРІНВІЧ,ФЕРМЕРСЬКИЙ,2025-12-23,7.0,336
ГРІНВІЧ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,13.0,780
ГРІНВІЧ,КЕРПІЧИК,2025-12-23,16.0,448
ГРІНВІЧ,З ТРАВАМИ,2025-12-23,21.0,1092
ПАЛАНОК,БІЛИЙ,2025-12-23,11.0,330
ПАЛАНОК,СІРИЙ,2025-12-23,18.0,576
ПАЛАНОК,БОРОДІНСЬКИЙ,2025-12-23,11.0,495
ПАЛАНОК,ТОСТОВИЙ,2025-12-23,24.0,1320
ПАЛАНОК,ФЕРМЕРСЬКИЙ,2025-12-23,9.0,432
ПАЛАНОК,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,13.0,780
ПАЛАНОК,КЕРПІЧИК,2025-12-23,10.0,280
ПАЛАНОК,З ТРАВАМИ,2025-12-23,20.0,1040
ЧЕРЕМШИНА,БІЛИЙ,2025-12-23,9.0,270
ЧЕРЕМШИНА,СІРИЙ,2025-12-23,5.0,160
ЧЕРЕМШИНА,БОРОДІНСЬКИЙ,2025-12-23,6.0,270
ЧЕРЕМШИНА,ТОСТОВИЙ,2025-12-23,15.0,825
ЧЕРЕМШИНА,ФЕРМЕРСЬКИЙ,2025-12-23,12.0,576
ЧЕРЕМШИНА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,24.0,1440
ЧЕРЕМШИНА,КЕРПІЧИК,2025-12-23,23.0,644
ЧЕРЕМШИНА,З ТРАВАМИ,2025-12-23,5.0,260
ПІДГОРЯНО,БІЛИЙ,2025-12-23,7.0,210
ПІДГОРЯНО,СІРИЙ,2025-12-23,22.0,704
ПІДГОРЯНО,БОРОДІНСЬКИЙ,2025-12-23,24.0,1080
ПІДГОРЯНО,ТОСТОВИЙ,2025-12-23,6.0,330
ПІДГОРЯНО,ФЕРМЕРСЬКИЙ,2025-12-23,8.0,384
ПІДГОРЯНО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,22.0,1320
ПІДГОРЯНО,КЕРПІЧИК,2025-12-23,11.0,308
ПІДГОРЯНО,З ТРАВАМИ,2025-12-23,23.0,1196
ЄВРАЗІЯ,БІЛИЙ,2025-12-23,23.0,690
ЄВРАЗІЯ,СІРИЙ,2025-12-23,9.0,288
ЄВРАЗІЯ,БОРОДІНСЬКИЙ,2025-12-23,11.0,495
ЄВРАЗІЯ,ТОСТОВИЙ,2025-12-23,16.0,880
ЄВРАЗІЯ,ФЕРМЕРСЬКИЙ,2025-12-23,19.0,912
ЄВРАЗІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,21.0,1260
ЄВРАЗІЯ,КЕРПІЧИК,2025-12-23,8.0,224
ЄВРАЗІЯ,З ТРАВАМИ,2025-12-23,23.0,1196
РОСВИГОВО,БІЛИЙ,2025-12-23,18.0,540
РОСВИГОВО,СІРИЙ,2025-12-23,22.0,704
РОСВИГОВО,БОРОДІНСЬКИЙ,2025-12-23,19.0,855
РОСВИГОВО,ТОСТОВИЙ,2025-12-23,22.0,1210
РОСВИГОВО,ФЕРМЕРСЬКИЙ,2025-12-23,10.0,480
РОСВИГОВО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,7.0,420
РОСВИГОВО,КЕРПІЧИК,2025-12-23,,0
РОСВИГОВО,З ТРАВАМИ,2025-12-23,15.0,780
ЯВОРНИЦЬКОГО,БІЛИЙ,2025-12-23,24.0,720
ЯВОРНИЦЬКОГО,СІРИЙ,2025-12-23,9.0,288
ЯВОРНИЦЬКОГО,БОРОДІНСЬКИЙ,2025-12-23,17.0,765
ЯВОРНИЦЬКОГО,ТОСТОВИЙ,2025-12-23,9.0,495
ЯВОРНИЦЬКОГО,ФЕРМЕРСЬКИЙ,2025-12-23,13.0,624
ЯВОРНИЦЬКОГО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,6.0,360
ЯВОРНИЦЬКОГО,КЕРПІЧИК,2025-12-23,7.0,196
ЯВОРНИЦЬКОГО,З ТРАВАМИ,2025-12-23,5.0,260
ПРОГРЕС,БІЛИЙ,2025-12-23,14.0,420
ПРОГРЕС,СІРИЙ,2025-12-23,22.0,704
ПРОГРЕС,БОРОДІНСЬКИЙ,2025-12-23,19.0,855
ПРОГРЕС,ТОСТОВИЙ,2025-12-23,17.0,935
ПРОГРЕС,ФЕРМЕРСЬКИЙ,2025-12-23,22.0,1056
ПРОГРЕС,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,18.0,1080
ПРОГРЕС,КЕРПІЧИК,2025-12-23,22.0,616
ПРОГРЕС,З ТРАВАМИ,2025-12-23,16.0,832
ФРАНКА,БІЛИЙ,2025-12-23,23.0,690
ФРАНКА,СІРИЙ,2025-12-23,22.0,704
ФРАНКА,БОРОДІНСЬКИЙ,2025-12-23,5.0,225
ФРАНКА,ТОСТОВИЙ,2025-12-23,17.0,935
ФРАНКА,ФЕРМЕРСЬКИЙ,2025-12-23,23.0,1104
ФРАНКА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,12.0,720
ФРАНКА,КЕРПІЧИК,2025-12-23,23.0,644
ФРАНКА,З ТРАВАМИ,2025-12-23,11.0,572
ЦЕНТРАЛ,БІЛИЙ,2025-12-23,21.0,630
ЦЕНТРАЛ,СІРИЙ,2025-12-23,15.0,480
ЦЕНТРАЛ,БОРОДІНСЬКИЙ,2025-12-23,21.0,945
ЦЕНТРАЛ,ТОСТОВИЙ,2025-12-23,7.0,385
ЦЕНТРАЛ,ФЕРМЕРСЬКИЙ,2025-12-23,15.0,720
ЦЕНТРАЛ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,14.0,840
ЦЕНТРАЛ,КЕРПІЧИК,2025-12-23,11.0,308
ЦЕНТРАЛ,З ТРАВАМИ,2025-12-23,12.0,624
ДРУЖБА,БІЛИЙ,2025-12-23,23.0,690
ДРУЖБА,СІРИЙ,2025-12-23,23.0,736
ДРУЖБА,БОРОДІНСЬКИЙ,2025-12-23,24.0,1080
ДРУЖБА,ТОСТОВИЙ,2025-12-23,19.0,1045
ДРУЖБА,ФЕРМЕРСЬКИЙ,2025-12-23,6.0,288
ДРУЖБА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-23,11.0,660
ДРУЖБА,КЕРПІЧИК,2025-12-23,7.0,196
ДРУЖБА,З ТРАВАМИ,2025-12-23,14.0,728
АВТОСТАНЦІЯ,БІЛИЙ,2025-12-24,6.0,180
АВТОСТАНЦІЯ,СІРИЙ,2025-12-24,23.0,736
АВТОСТАНЦІЯ,БОРОДІНСЬКИЙ,2025-12-24,21.0,945
АВТОСТАНЦІЯ,ТОСТОВИЙ,2025-12-24,11.0,605
АВТОСТАНЦІЯ,ФЕРМЕРСЬКИЙ,2025-12-24,16.0,768
АВТОСТАНЦІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,17.0,1020
АВТОСТАНЦІЯ,КЕРПІЧИК,2025-12-24,17.0,476
АВТОСТАНЦІЯ,З ТРАВАМИ,2025-12-24,14.0,728
ГРІНВІЧ,БІЛИЙ,2025-12-24,14.0,420
ГРІНВІЧ,СІРИЙ,2025-12-24,17.0,544
ГРІНВІЧ,БОРОДІНСЬКИЙ,2025-12-24,12.0,540
ГРІНВІЧ,ТОСТОВИЙ,2025-12-24,8.0,440
ГРІНВІЧ,ФЕРМЕРСЬКИЙ,2025-12-24,22.0,1056
ГРІНВІЧ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,18.0,1080
ГРІНВІЧ,КЕРПІЧИК,2025-12-24,20.0,560
ГРІНВІЧ,З ТРАВАМИ,2025-12-24,12.0,624
ПАЛАНОК,БІЛИЙ,2025-12-24,16.0,480
ПАЛАНОК,СІРИЙ,2025-12-24,12.0,384
ПАЛАНОК,БОРОДІНСЬКИЙ,2025-12-24,11.0,495
ПАЛАНОК,ТОСТОВИЙ,2025-12-24,12.0,660
ПАЛАНОК,ФЕРМЕРСЬКИЙ,2025-12-24,16.0,768
ПАЛАНОК,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,17.0,1020
ПАЛАНОК,КЕРПІЧИК,2025-12-24,17.0,476
ПАЛАНОК,З ТРАВАМИ,2025-12-24,20.0,1040
ЧЕРЕМШИНА,БІЛИЙ,2025-12-24,18.0,540
ЧЕРЕМШИНА,СІРИЙ,2025-12-24,11.0,352
ЧЕРЕМШИНА,БОРОДІНСЬКИЙ,2025-12-24,19.0,855
ЧЕРЕМШИНА,ТОСТОВИЙ,2025-12-24,10.0,550
ЧЕРЕМШИНА,ФЕРМЕРСЬКИЙ,2025-12-24,7.0,336
ЧЕРЕМШИНА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,23.0,1380
ЧЕРЕМШИНА,КЕРПІЧИК,2025-12-24,19.0,532
ЧЕРЕМШИНА,З ТРАВАМИ,2025-12-24,17.0,884
ПІДГОРЯНО,БІЛИЙ,2025-12-24,6.0,180
ПІДГОРЯНО,СІРИЙ,2025-12-24,20.0,640
ПІДГОРЯНО,БОРОДІНСЬКИЙ,2025-12-24,9.0,405
ПІДГОРЯНО,ТОСТОВИЙ,2025-12-24,18.0,990
ПІДГОРЯНО,ФЕРМЕРСЬКИЙ,2025-12-24,13.0,624
ПІДГОРЯНО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,23.0,1380
ПІДГОРЯНО,КЕРПІЧИК,2025-12-24,6.0,168
ПІДГОРЯНО,З ТРАВАМИ,2025-12-24,19.0,988
ЄВРАЗІЯ,БІЛИЙ,2025-12-24,15.0,450
ЄВРАЗІЯ,СІРИЙ,2025-12-24,11.0,352
ЄВРАЗІЯ,БОРОДІНСЬКИЙ,2025-12-24,24.0,1080
ЄВРАЗІЯ,ТОСТОВИЙ,2025-12-24,12.0,660
ЄВРАЗІЯ,ФЕРМЕРСЬКИЙ,2025-12-24,13.0,624
ЄВРАЗІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,13.0,780
ЄВРАЗІЯ,КЕРПІЧИК,2025-12-24,9.0,252
ЄВРАЗІЯ,З ТРАВАМИ,2025-12-24,9.0,468
РОСВИГОВО,БІЛИЙ,2025-12-24,9.0,270
РОСВИГОВО,СІРИЙ,2025-12-24,19.0,608
РОСВИГОВО,БОРОДІНСЬКИЙ,2025-12-24,12.0,540
РОСВИГОВО,ТОСТОВИЙ,2025-12-24,21.0,1155
РОСВИГОВО,ФЕРМЕРСЬКИЙ,2025-12-24,17.0,816
РОСВИГОВО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,13.0,780
РОСВИГОВО,КЕРПІЧИК,2025-12-24,21.0,588
РОСВИГОВО,З ТРАВАМИ,2025-12-24,19.0,988
ЯВОРНИЦЬКОГО,БІЛИЙ,2025-12-24,15.0,450
ЯВОРНИЦЬКОГО,СІРИЙ,2025-12-24,6.0,192
ЯВОРНИЦЬКОГО,БОРОДІНСЬКИЙ,2025-12-24,19.0,855
ЯВОРНИЦЬКОГО,ТОСТОВИЙ,2025-12-24,16.0,880
ЯВОРНИЦЬКОГО,ФЕРМЕРСЬКИЙ,2025-12-24,13.0,624
ЯВОРНИЦЬКОГО,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,15.0,900
ЯВОРНИЦЬКОГО,КЕРПІЧИК,2025-12-24,24.0,672
ЯВОРНИЦЬКОГО,З ТРАВАМИ,2025-12-24,19.0,988
ПРОГРЕС,БІЛИЙ,2025-12-24,17.0,510
ПРОГРЕС,СІРИЙ,2025-12-24,14.0,448
ПРОГРЕС,БОРОДІНСЬКИЙ,2025-12-24,5.0,225
ПРОГРЕС,ТОСТОВИЙ,2025-12-24,8.0,440
ПРОГРЕС,ФЕРМЕРСЬКИЙ,2025-12-24,10.0,480
ПРОГРЕС,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,,0
ПРОГРЕС,КЕРПІЧИК,2025-12-24,14.0,392
ПРОГРЕС,З ТРАВАМИ,2025-12-24,16.0,832
ФРАНКА,БІЛИЙ,2025-12-24,14.0,420
ФРАНКА,СІРИЙ,2025-12-24,6.0,192
ФРАНКА,БОРОДІНСЬКИЙ,2025-12-24,16.0,720
ФРАНКА,ТОСТОВИЙ,2025-12-24,24.0,1320
ФРАНКА,ФЕРМЕРСЬКИЙ,2025-12-24,13.0,624
ФРАНКА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,17.0,1020
ФРАНКА,КЕРПІЧИК,2025-12-24,12.0,336
ФРАНКА,З ТРАВАМИ,2025-12-24,11.0,572
ЦЕНТРАЛ,БІЛИЙ,2025-12-24,9.0,270
ЦЕНТРАЛ,СІРИЙ,2025-12-24,22.0,704
ЦЕНТРАЛ,БОРОДІНСЬКИЙ,2025-12-24,8.0,360
ЦЕНТРАЛ,ТОСТОВИЙ,2025-12-24,15.0,825
ЦЕНТРАЛ,ФЕРМЕРСЬКИЙ,2025-12-24,20.0,960
ЦЕНТРАЛ,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,10.0,600
ЦЕНТРАЛ,КЕРПІЧИК,2025-12-24,23.0,644
ЦЕНТРАЛ,З ТРАВАМИ,2025-12-24,7.0,364
ДРУЖБА,БІЛИЙ,2025-12-24,11.0,330
ДРУЖБА,СІРИЙ,2025-12-24,12.0,384
ДРУЖБА,БОРОДІНСЬКИЙ,2025-12-24,8.0,360
ДРУЖБА,ТОСТОВИЙ,2025-12-24,7.0,385
ДРУЖБА,ФЕРМЕРСЬКИЙ,2025-12-24,18.0,864
ДРУЖБА,ЦІЛЬНОЗЕРНОВИЙ,2025-12-24,20.0,1200
