Магазин,Хліб,Календар,Кількість списання
ЧЕРЕМШИНА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-12,3
ЧЕРЕМШИНА,КЕРПІЧИК,2025-09-12,2
ЧЕРЕМШИНА,З ТРАВАМИ,2025-09-12,4
ПІДГОРЯНО,БІЛИЙ,2025-09-12,2
ПІДГОРЯНО,СІРИЙ,2025-09-12,0
ПІДГОРЯНО,БОРОДІНСЬКИЙ,2025-09-12,0
ПІДГОРЯНО,ТОСТОВИЙ,2025-09-12,3
ПІДГОРЯНО,ФЕРМЕРСЬКИЙ,2025-09-12,0
ПІДГОРЯНО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-12,2
ПІДГОРЯНО,КЕРПІЧИК,2025-09-12,3
ПІДГОРЯНО,З ТРАВАМИ,2025-09-12,5
ЄВРАЗІЯ,БІЛИЙ,2025-09-12,2
ЄВРАЗІЯ,СІРИЙ,2025-09-12,3
ЄВРАЗІЯ,БОРОДІНСЬКИЙ,2025-09-12,0
ЄВРАЗІЯ,ТОСТОВИЙ,2025-09-12,0
ЄВРАЗІЯ,ФЕРМЕРСЬКИЙ,2025-09-12,0
ЄВРАЗІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-12,3
ЄВРАЗІЯ,КЕРПІЧИК,2025-09-12,1
ЄВРАЗІЯ,З ТРАВАМИ,2025-09-12,1
РОСВИГОВО,БІЛИЙ,2025-09-12,1
РОСВИГОВО,СІРИЙ,2025-09-12,3
РОСВИГОВО,БОРОДІНСЬКИЙ,2025-09-12,1
РОСВИГОВО,ТОСТОВИЙ,2025-09-12,0
РОСВИГОВО,ФЕРМЕРСЬКИЙ,2025-09-12,2
РОСВИГОВО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-12,2
РОСВИГОВО,КЕРПІЧИК,2025-09-12,0
РОСВИГОВО,З ТРАВАМИ,2025-09-12,2
ЯВОРНИЦЬКОГО,БІЛИЙ,2025-09-12,0
ЯВОРНИЦЬКОГО,СІРИЙ,2025-09-12,3
ЯВОРНИЦЬКОГО,БОРОДІНСЬКИЙ,2025-09-12,1
ЯВОРНИЦЬКОГО,ТОСТОВИЙ,2025-09-12,0
ЯВОРНИЦЬКОГО,ФЕРМЕРСЬКИЙ,2025-09-12,1
ЯВОРНИЦЬКОГО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-12,5
ЯВОРНИЦЬКОГО,КЕРПІЧИК,2025-09-12,0
ЯВОРНИЦЬКОГО,З ТРАВАМИ,2025-09-12,6
ПРОГРЕС,БІЛИЙ,2025-09-12,1
ПРОГРЕС,СІРИЙ,2025-09-12,1
ПРОГРЕС,БОРОДІНСЬКИЙ,2025-09-12,0
ПРОГРЕС,ТОСТОВИЙ,2025-09-12,2
ПРОГРЕС,ФЕРМЕРСЬКИЙ,2025-09-12,1
ПРОГРЕС,ЦІЛЬНОЗЕРНОВИЙ,2025-09-12,4
ПРОГРЕС,КЕРПІЧИК,2025-09-12,1
ПРОГРЕС,З ТРАВАМИ,2025-09-12,0
ФРАНКА,БІЛИЙ,2025-09-12,0
ФРАНКА,СІРИЙ,2025-09-12,1
ФРАНКА,БОРОДІНСЬКИЙ,2025-09-12,1
ФРАНКА,ТОСТОВИЙ,2025-09-12,0
ФРАНКА,ФЕРМЕРСЬКИЙ,2025-09-12,0
ФРАНКА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-12,1
ФРАНКА,КЕРПІЧИК,2025-09-12,1
ФРАНКА,З ТРАВАМИ,2025-09-12,0
ЦЕНТРАЛ,БІЛИЙ,2025-09-12,1
ЦЕНТРАЛ,СІРИЙ,2025-09-12,2
ЦЕНТРАЛ,БОРОДІНСЬКИЙ,2025-09-12,0
ЦЕНТРАЛ,ТОСТОВИЙ,2025-09-12,0
ЦЕНТРАЛ,ФЕРМЕРСЬКИЙ,2025-09-12,1
ЦЕНТРАЛ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-12,1
ЦЕНТРАЛ,КЕРПІЧИК,2025-09-12,1
ЦЕНТРАЛ,З ТРАВАМИ,2025-09-12,3
ДРУЖБА,БІЛИЙ,2025-09-12,0
ДРУЖБА,СІРИЙ,2025-09-12,0
ДРУЖБА,БОРОДІНСЬКИЙ,2025-09-12,1
ДРУЖБА,ТОСТОВИЙ,2025-09-12,0
ДРУЖБА,ФЕРМЕРСЬКИЙ,2025-09-12,1
ДРУЖБА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-12,0
ДРУЖБА,КЕРПІЧИК,2025-09-12,0
ДРУЖБА,З ТРАВАМИ,2025-09-12,2
АВТОСТАНЦІЯ,БІЛИЙ,2025-09-13,0
АВТОСТАНЦІЯ,СІРИЙ,2025-09-13,1
АВТОСТАНЦІЯ,БОРОДІНСЬКИЙ,2025-09-13,0
АВТОСТАНЦІЯ,ТОСТОВИЙ,2025-09-13,0
АВТОСТАНЦІЯ,ФЕРМЕРСЬКИЙ,2025-09-13,1
АВТОСТАНЦІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,2
АВТОСТАНЦІЯ,КЕРПІЧИК,2025-09-13,2
АВТОСТАНЦІЯ,З ТРАВАМИ,2025-09-13,2
ГРІНВІЧ,БІЛИЙ,2025-09-13,2
ГРІНВІЧ,СІРИЙ,2025-09-13,0
ГРІНВІЧ,БОРОДІНСЬКИЙ,2025-09-13,2
ГРІНВІЧ,ТОСТОВИЙ,2025-09-13,0
ГРІНВІЧ,ФЕРМЕРСЬКИЙ,2025-09-13,0
ГРІНВІЧ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,3
ГРІНВІЧ,КЕРПІЧИК,2025-09-13,3
ГРІНВІЧ,З ТРАВАМИ,2025-09-13,0
ПАЛАНОК,БІЛИЙ,2025-09-13,0
ПАЛАНОК,СІРИЙ,2025-09-13,3
ПАЛАНОК,БОРОДІНСЬКИЙ,2025-09-13,0
ПАЛАНОК,ТОСТОВИЙ,2025-09-13,2
ПАЛАНОК,ФЕРМЕРСЬКИЙ,2025-09-13,0
ПАЛАНОК,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,0
ПАЛАНОК,КЕРПІЧИК,2025-09-13,1
ПАЛАНОК,З ТРАВАМИ,2025-09-13,5
ЧЕРЕМШИНА,БІЛИЙ,2025-09-13,2
ЧЕРЕМШИНА,СІРИЙ,2025-09-13,2
ЧЕРЕМШИНА,БОРОДІНСЬКИЙ,2025-09-13,0
ЧЕРЕМШИНА,ТОСТОВИЙ,2025-09-13,2
ЧЕРЕМШИНА,ФЕРМЕРСЬКИЙ,2025-09-13,1
ЧЕРЕМШИНА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,0
ЧЕРЕМШИНА,КЕРПІЧИК,2025-09-13,0
ЧЕРЕМШИНА,З ТРАВАМИ,2025-09-13,0
ПІДГОРЯНО,БІЛИЙ,2025-09-13,3
ПІДГОРЯНО,СІРИЙ,2025-09-13,2
ПІДГОРЯНО,БОРОДІНСЬКИЙ,2025-09-13,3
ПІДГОРЯНО,ТОСТОВИЙ,2025-09-13,0
ПІДГОРЯНО,ФЕРМЕРСЬКИЙ,2025-09-13,0
ПІДГОРЯНО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,3
ПІДГОРЯНО,КЕРПІЧИК,2025-09-13,1
ПІДГОРЯНО,З ТРАВАМИ,2025-09-13,2
ЄВРАЗІЯ,БІЛИЙ,2025-09-13,3
ЄВРАЗІЯ,СІРИЙ,2025-09-13,1
ЄВРАЗІЯ,БОРОДІНСЬКИЙ,2025-09-13,3
ЄВРАЗІЯ,ТОСТОВИЙ,2025-09-13,0
ЄВРАЗІЯ,ФЕРМЕРСЬКИЙ,2025-09-13,1
ЄВРАЗІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,1
ЄВРАЗІЯ,КЕРПІЧИК,2025-09-13,0
ЄВРАЗІЯ,З ТРАВАМИ,2025-09-13,0
РОСВИГОВО,БІЛИЙ,2025-09-13,1
РОСВИГОВО,СІРИЙ,2025-09-13,1
РОСВИГОВО,БОРОДІНСЬКИЙ,2025-09-13,0
РОСВИГОВО,ТОСТОВИЙ,2025-09-13,0
РОСВИГОВО,ФЕРМЕРСЬКИЙ,2025-09-13,0
РОСВИГОВО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,5
РОСВИГОВО,КЕРПІЧИК,2025-09-13,0
РОСВИГОВО,З ТРАВАМИ,2025-09-13,5
ЯВОРНИЦЬКОГО,БІЛИЙ,2025-09-13,1
ЯВОРНИЦЬКОГО,СІРИЙ,2025-09-13,2
ЯВОРНИЦЬКОГО,БОРОДІНСЬКИЙ,2025-09-13,0
ЯВОРНИЦЬКОГО,ТОСТОВИЙ,2025-09-13,0
ЯВОРНИЦЬКОГО,ФЕРМЕРСЬКИЙ,2025-09-13,0
ЯВОРНИЦЬКОГО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,1
ЯВОРНИЦЬКОГО,КЕРПІЧИК,2025-09-13,3
ЯВОРНИЦЬКОГО,З ТРАВАМИ,2025-09-13,5
ПРОГРЕС,БІЛИЙ,2025-09-13,1
ПРОГРЕС,СІРИЙ,2025-09-13,1
ПРОГРЕС,БОРОДІНСЬКИЙ,2025-09-13,0
ПРОГРЕС,ТОСТОВИЙ,2025-09-13,1
ПРОГРЕС,ФЕРМЕРСЬКИЙ,2025-09-13,1
ПРОГРЕС,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,5
ПРОГРЕС,КЕРПІЧИК,2025-09-13,2
ПРОГРЕС,З ТРАВАМИ,2025-09-13,1
ФРАНКА,БІЛИЙ,2025-09-13,0
ФРАНКА,СІРИЙ,2025-09-13,1
ФРАНКА,БОРОДІНСЬКИЙ,2025-09-13,0
ФРАНКА,ТОСТОВИЙ,2025-09-13,2
ФРАНКА,ФЕРМЕРСЬКИЙ,2025-09-13,3
ФРАНКА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,1
ФРАНКА,КЕРПІЧИК,2025-09-13,2
ФРАНКА,З ТРАВАМИ,2025-09-13,0
ЦЕНТРАЛ,БІЛИЙ,2025-09-13,3
ЦЕНТРАЛ,СІРИЙ,2025-09-13,0
ЦЕНТРАЛ,БОРОДІНСЬКИЙ,2025-09-13,0
ЦЕНТРАЛ,ТОСТОВИЙ,2025-09-13,1
ЦЕНТРАЛ,ФЕРМЕРСЬКИЙ,2025-09-13,0
ЦЕНТРАЛ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,2
ЦЕНТРАЛ,КЕРПІЧИК,2025-09-13,2
ЦЕНТРАЛ,З ТРАВАМИ,2025-09-13,2
ДРУЖБА,БІЛИЙ,2025-09-13,0
ДРУЖБА,СІРИЙ,2025-09-13,0
ДРУЖБА,БОРОДІНСЬКИЙ,2025-09-13,3
ДРУЖБА,ТОСТОВИЙ,2025-09-13,0
ДРУЖБА,ФЕРМЕРСЬКИЙ,2025-09-13,0
ДРУЖБА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-13,2
ДРУЖБА,КЕРПІЧИК,2025-09-13,2
ДРУЖБА,З ТРАВАМИ,2025-09-13,0
АВТОСТАНЦІЯ,БІЛИЙ,2025-09-14,3
АВТОСТАНЦІЯ,СІРИЙ,2025-09-14,2
АВТОСТАНЦІЯ,БОРОДІНСЬКИЙ,2025-09-14,2
АВТОСТАНЦІЯ,ТОСТОВИЙ,2025-09-14,3
АВТОСТАНЦІЯ,ФЕРМЕРСЬКИЙ,2025-09-14,1
АВТОСТАНЦІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,0
АВТОСТАНЦІЯ,КЕРПІЧИК,2025-09-14,1
АВТОСТАНЦІЯ,З ТРАВАМИ,2025-09-14,5
ГРІНВІЧ,БІЛИЙ,2025-09-14,2
ГРІНВІЧ,СІРИЙ,2025-09-14,2
ГРІНВІЧ,БОРОДІНСЬКИЙ,2025-09-14,0
ГРІНВІЧ,ТОСТОВИЙ,2025-09-14,0
ГРІНВІЧ,ФЕРМЕРСЬКИЙ,2025-09-14,2
ГРІНВІЧ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,0
ГРІНВІЧ,КЕРПІЧИК,2025-09-14,1
ГРІНВІЧ,З ТРАВАМИ,2025-09-14,2
ПАЛАНОК,БІЛИЙ,2025-09-14,0
ПАЛАНОК,СІРИЙ,2025-09-14,0
ПАЛАНОК,БОРОДІНСЬКИЙ,2025-09-14,2
ПАЛАНОК,ТОСТОВИЙ,2025-09-14,1
ПАЛАНОК,ФЕРМЕРСЬКИЙ,2025-09-14,0
ПАЛАНОК,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,5
ПАЛАНОК,КЕРПІЧИК,2025-09-14,2
ПАЛАНОК,З ТРАВАМИ,2025-09-14,2
ЧЕРЕМШИНА,БІЛИЙ,2025-09-14,2
ЧЕРЕМШИНА,СІРИЙ,2025-09-14,0
ЧЕРЕМШИНА,БОРОДІНСЬКИЙ,2025-09-14,2
ЧЕРЕМШИНА,ТОСТОВИЙ,2025-09-14,3
ЧЕРЕМШИНА,ФЕРМЕРСЬКИЙ,2025-09-14,0
ЧЕРЕМШИНА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,2
ЧЕРЕМШИНА,КЕРПІЧИК,2025-09-14,0
ЧЕРЕМШИНА,З ТРАВАМИ,2025-09-14,0
ПІДГОРЯНО,БІЛИЙ,2025-09-14,1
ПІДГОРЯНО,СІРИЙ,2025-09-14,0
ПІДГОРЯНО,БОРОДІНСЬКИЙ,2025-09-14,1
ПІДГОРЯНО,ТОСТОВИЙ,2025-09-14,0
ПІДГОРЯНО,ФЕРМЕРСЬКИЙ,2025-09-14,2
ПІДГОРЯНО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,3
ПІДГОРЯНО,КЕРПІЧИК,2025-09-14,2
ПІДГОРЯНО,З ТРАВАМИ,2025-09-14,4
ЄВРАЗІЯ,БІЛИЙ,2025-09-14,0
ЄВРАЗІЯ,СІРИЙ,2025-09-14,1
ЄВРАЗІЯ,БОРОДІНСЬКИЙ,2025-09-14,0
ЄВРАЗІЯ,ТОСТОВИЙ,2025-09-14,0
ЄВРАЗІЯ,ФЕРМЕРСЬКИЙ,2025-09-14,1
ЄВРАЗІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,5
ЄВРАЗІЯ,КЕРПІЧИК,2025-09-14,0
ЄВРАЗІЯ,З ТРАВАМИ,2025-09-14,5
РОСВИГОВО,БІЛИЙ,2025-09-14,1
РОСВИГОВО,СІРИЙ,2025-09-14,0
РОСВИГОВО,БОРОДІНСЬКИЙ,2025-09-14,0
РОСВИГОВО,ТОСТОВИЙ,2025-09-14,0
РОСВИГОВО,ФЕРМЕРСЬКИЙ,2025-09-14,1
РОСВИГОВО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,3
РОСВИГОВО,КЕРПІЧИК,2025-09-14,0
РОСВИГОВО,З ТРАВАМИ,2025-09-14,4
ЯВОРНИЦЬКОГО,БІЛИЙ,2025-09-14,0
ЯВОРНИЦЬКОГО,СІРИЙ,2025-09-14,2
ЯВОРНИЦЬКОГО,БОРОДІНСЬКИЙ,2025-09-14,2
ЯВОРНИЦЬКОГО,ТОСТОВИЙ,2025-09-14,0
ЯВОРНИЦЬКОГО,ФЕРМЕРСЬКИЙ,2025-09-14,3
ЯВОРНИЦЬКОГО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,1
ЯВОРНИЦЬКОГО,КЕРПІЧИК,2025-09-14,0
ЯВОРНИЦЬКОГО,З ТРАВАМИ,2025-09-14,1
ПРОГРЕС,БІЛИЙ,2025-09-14,0
ПРОГРЕС,СІРИЙ,2025-09-14,1
ПРОГРЕС,БОРОДІНСЬКИЙ,2025-09-14,3
ПРОГРЕС,ТОСТОВИЙ,2025-09-14,1
ПРОГРЕС,ФЕРМЕРСЬКИЙ,2025-09-14,2
ПРОГРЕС,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,2
ПРОГРЕС,КЕРПІЧИК,2025-09-14,1
ПРОГРЕС,З ТРАВАМИ,2025-09-14,3
ФРАНКА,БІЛИЙ,2025-09-14,0
ФРАНКА,СІРИЙ,2025-09-14,1
ФРАНКА,БОРОДІНСЬКИЙ,2025-09-14,0
ФРАНКА,ТОСТОВИЙ,2025-09-14,0
ФРАНКА,ФЕРМЕРСЬКИЙ,2025-09-14,1
ФРАНКА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,2
ФРАНКА,КЕРПІЧИК,2025-09-14,1
ФРАНКА,З ТРАВАМИ,2025-09-14,1
ЦЕНТРАЛ,БІЛИЙ,2025-09-14,0
ЦЕНТРАЛ,СІРИЙ,2025-09-14,0
ЦЕНТРАЛ,БОРОДІНСЬКИЙ,2025-09-14,0
ЦЕНТРАЛ,ТОСТОВИЙ,2025-09-14,3
ЦЕНТРАЛ,ФЕРМЕРСЬКИЙ,2025-09-14,1
ЦЕНТРАЛ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,2
ЦЕНТРАЛ,КЕРПІЧИК,2025-09-14,1
ЦЕНТРАЛ,З ТРАВАМИ,2025-09-14,1
ДРУЖБА,БІЛИЙ,2025-09-14,0
ДРУЖБА,СІРИЙ,2025-09-14,1
ДРУЖБА,БОРОДІНСЬКИЙ,2025-09-14,0
ДРУЖБА,ТОСТОВИЙ,2025-09-14,0
ДРУЖБА,ФЕРМЕРСЬКИЙ,2025-09-14,1
ДРУЖБА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-14,5
ДРУЖБА,КЕРПІЧИК,2025-09-14,0
ДРУЖБА,З ТРАВАМИ,2025-09-14,3
АВТОСТАНЦІЯ,БІЛИЙ,2025-09-15,2
АВТОСТАНЦІЯ,СІРИЙ,2025-09-15,1
АВТОСТАНЦІЯ,БОРОДІНСЬКИЙ,2025-09-15,1
АВТОСТАНЦІЯ,ТОСТОВИЙ,2025-09-15,3
АВТОСТАНЦІЯ,ФЕРМЕРСЬКИЙ,2025-09-15,1
АВТОСТАНЦІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,0
АВТОСТАНЦІЯ,КЕРПІЧИК,2025-09-15,2
АВТОСТАНЦІЯ,З ТРАВАМИ,2025-09-15,0
ГРІНВІЧ,БІЛИЙ,2025-09-15,1
ГРІНВІЧ,СІРИЙ,2025-09-15,0
ГРІНВІЧ,БОРОДІНСЬКИЙ,2025-09-15,0
ГРІНВІЧ,ТОСТОВИЙ,2025-09-15,0
ГРІНВІЧ,ФЕРМЕРСЬКИЙ,2025-09-15,0
ГРІНВІЧ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,1
ГРІНВІЧ,КЕРПІЧИК,2025-09-15,0
ГРІНВІЧ,З ТРАВАМИ,2025-09-15,2
ПАЛАНОК,БІЛИЙ,2025-09-15,2
ПАЛАНОК,СІРИЙ,2025-09-15,2
ПАЛАНОК,БОРОДІНСЬКИЙ,2025-09-15,0
ПАЛАНОК,ТОСТОВИЙ,2025-09-15,1
ПАЛАНОК,ФЕРМЕРСЬКИЙ,2025-09-15,0
ПАЛАНОК,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,3
ПАЛАНОК,КЕРПІЧИК,2025-09-15,0
ПАЛАНОК,З ТРАВАМИ,2025-09-15,1
ЧЕРЕМШИНА,БІЛИЙ,2025-09-15,0
ЧЕРЕМШИНА,СІРИЙ,2025-09-15,2
ЧЕРЕМШИНА,БОРОДІНСЬКИЙ,2025-09-15,2
ЧЕРЕМШИНА,ТОСТОВИЙ,2025-09-15,0
ЧЕРЕМШИНА,ФЕРМЕРСЬКИЙ,2025-09-15,1
ЧЕРЕМШИНА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,1
ЧЕРЕМШИНА,КЕРПІЧИК,2025-09-15,0
ЧЕРЕМШИНА,З ТРАВАМИ,2025-09-15,1
ПІДГОРЯНО,БІЛИЙ,2025-09-15,3
ПІДГОРЯНО,СІРИЙ,2025-09-15,0
ПІДГОРЯНО,БОРОДІНСЬКИЙ,2025-09-15,0
ПІДГОРЯНО,ТОСТОВИЙ,2025-09-15,2
ПІДГОРЯНО,ФЕРМЕРСЬКИЙ,2025-09-15,1
ПІДГОРЯНО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,3
ПІДГОРЯНО,КЕРПІЧИК,2025-09-15,0
ПІДГОРЯНО,З ТРАВАМИ,2025-09-15,2
ЄВРАЗІЯ,БІЛИЙ,2025-09-15,0
ЄВРАЗІЯ,СІРИЙ,2025-09-15,1
ЄВРАЗІЯ,БОРОДІНСЬКИЙ,2025-09-15,1
ЄВРАЗІЯ,ТОСТОВИЙ,2025-09-15,1
ЄВРАЗІЯ,ФЕРМЕРСЬКИЙ,2025-09-15,0
ЄВРАЗІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,0
ЄВРАЗІЯ,КЕРПІЧИК,2025-09-15,2
ЄВРАЗІЯ,З ТРАВАМИ,2025-09-15,5
РОСВИГОВО,БІЛИЙ,2025-09-15,1
РОСВИГОВО,СІРИЙ,2025-09-15,2
РОСВИГОВО,БОРОДІНСЬКИЙ,2025-09-15,1
РОСВИГОВО,ТОСТОВИЙ,2025-09-15,1
РОСВИГОВО,ФЕРМЕРСЬКИЙ,2025-09-15,0
РОСВИГОВО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,5
РОСВИГОВО,КЕРПІЧИК,2025-09-15,3
РОСВИГОВО,З ТРАВАМИ,2025-09-15,0
ЯВОРНИЦЬКОГО,БІЛИЙ,2025-09-15,2
ЯВОРНИЦЬКОГО,СІРИЙ,2025-09-15,0
ЯВОРНИЦЬКОГО,БОРОДІНСЬКИЙ,2025-09-15,0
ЯВОРНИЦЬКОГО,ТОСТОВИЙ,2025-09-15,3
ЯВОРНИЦЬКОГО,ФЕРМЕРСЬКИЙ,2025-09-15,0
ЯВОРНИЦЬКОГО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,3
ЯВОРНИЦЬКОГО,КЕРПІЧИК,2025-09-15,1
ЯВОРНИЦЬКОГО,З ТРАВАМИ,2025-09-15,5
ПРОГРЕС,БІЛИЙ,2025-09-15,3
ПРОГРЕС,СІРИЙ,2025-09-15,3
ПРОГРЕС,БОРОДІНСЬКИЙ,2025-09-15,1
ПРОГРЕС,ТОСТОВИЙ,2025-09-15,0
ПРОГРЕС,ФЕРМЕРСЬКИЙ,2025-09-15,3
ПРОГРЕС,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,4
ПРОГРЕС,КЕРПІЧИК,2025-09-15,0
ПРОГРЕС,З ТРАВАМИ,2025-09-15,2
ФРАНКА,БІЛИЙ,2025-09-15,0
ФРАНКА,СІРИЙ,2025-09-15,2
ФРАНКА,БОРОДІНСЬКИЙ,2025-09-15,1
ФРАНКА,ТОСТОВИЙ,2025-09-15,0
ФРАНКА,ФЕРМЕРСЬКИЙ,2025-09-15,1
ФРАНКА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,6
ФРАНКА,КЕРПІЧИК,2025-09-15,0
ФРАНКА,З ТРАВАМИ,2025-09-15,1
ЦЕНТРАЛ,БІЛИЙ,2025-09-15,2
ЦЕНТРАЛ,СІРИЙ,2025-09-15,0
ЦЕНТРАЛ,БОРОДІНСЬКИЙ,2025-09-15,2
ЦЕНТРАЛ,ТОСТОВИЙ,2025-09-15,1
ЦЕНТРАЛ,ФЕРМЕРСЬКИЙ,2025-09-15,2
ЦЕНТРАЛ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,2
ЦЕНТРАЛ,КЕРПІЧИК,2025-09-15,1
ЦЕНТРАЛ,З ТРАВАМИ,2025-09-15,4
ДРУЖБА,БІЛИЙ,2025-09-15,1
ДРУЖБА,СІРИЙ,2025-09-15,3
ДРУЖБА,БОРОДІНСЬКИЙ,2025-09-15,2
ДРУЖБА,ТОСТОВИЙ,2025-09-15,2
ДРУЖБА,ФЕРМЕРСЬКИЙ,2025-09-15,0
ДРУЖБА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-15,5
ДРУЖБА,КЕРПІЧИК,2025-09-15,1
ДРУЖБА,З ТРАВАМИ,2025-09-15,5
АВТОСТАНЦІЯ,БІЛИЙ,2025-09-16,0
АВТОСТАНЦІЯ,СІРИЙ,2025-09-16,0
АВТОСТАНЦІЯ,БОРОДІНСЬКИЙ,2025-09-16,1
АВТОСТАНЦІЯ,ТОСТОВИЙ,2025-09-16,0
АВТОСТАНЦІЯ,ФЕРМЕРСЬКИЙ,2025-09-16,0
АВТОСТАНЦІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-16,1
АВТОСТАНЦІЯ,КЕРПІЧИК,2025-09-16,2
АВТОСТАНЦІЯ,З ТРАВАМИ,2025-09-16,2
ГРІНВІЧ,БІЛИЙ,2025-09-16,0
ГРІНВІЧ,СІРИЙ,2025-09-16,0
ГРІНВІЧ,БОРОДІНСЬКИЙ,2025-09-16,3
ГРІНВІЧ,ТОСТОВИЙ,2025-09-16,2
ГРІНВІЧ,ФЕРМЕРСЬКИЙ,2025-09-16,1
ГРІНВІЧ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-16,1
ГРІНВІЧ,КЕРПІЧИК,2025-09-16,1
ГРІНВІЧ,З ТРАВАМИ,2025-09-16,0
ПАЛАНОК,БІЛИЙ,2025-09-16,0
ПАЛАНОК,СІРИЙ,2025-09-16,1
ПАЛАНОК,БОРОДІНСЬКИЙ,2025-09-16,0
ПАЛАНОК,ТОСТОВИЙ,2025-09-16,2
ПАЛАНОК,ФЕРМЕРСЬКИЙ,2025-09-16,1
ПАЛАНОК,ЦІЛЬНОЗЕРНОВИЙ,2025-09-16,2
ПАЛАНОК,КЕРПІЧИК,2025-09-16,0
ПАЛАНОК,З ТРАВАМИ,2025-09-16,3
ЧЕРЕМШИНА,БІЛИЙ,2025-09-16,1
ЧЕРЕМШИНА,СІРИЙ,2025-09-16,2
ЧЕРЕМШИНА,БОРОДІНСЬКИЙ,2025-09-16,1
ЧЕРЕМШИНА,ТОСТОВИЙ,2025-09-16,0
ЧЕРЕМШИНА,ФЕРМЕРСЬКИЙ,2025-09-16,0
ЧЕРЕМШИНА,ЦІЛЬНОЗЕРНОВИЙ,2025-09-16,3
ЧЕРЕМШИНА,КЕРПІЧИК,2025-09-16,2
ЧЕРЕМШИНА,З ТРАВАМИ,2025-09-16,2
ПІДГОРЯНО,БІЛИЙ,2025-09-16,0
ПІДГОРЯНО,СІРИЙ,2025-09-16,2
ПІДГОРЯНО,БОРОДІНСЬКИЙ,2025-09-16,0
ПІДГОРЯНО,ТОСТОВИЙ,2025-09-16,1
ПІДГОРЯНО,ФЕРМЕРСЬКИЙ,2025-09-16,2
ПІДГОРЯНО,ЦІЛЬНОЗЕРНОВИЙ,2025-09-16,1
ПІДГОРЯНО,КЕРПІЧИК,2025-09-16,0
ПІДГОРЯНО,З ТРАВАМИ,2025-09-16,3
ЄВРАЗІЯ,БІЛИЙ,2025-09-16,1
ЄВРАЗІЯ,СІРИЙ,2025-09-16,1
ЄВРАЗІЯ,БОРОДІНСЬКИЙ,2025-09-16,2
ЄВРАЗІЯ,ТОСТОВИЙ,2025-09-16,1
ЄВРАЗІЯ,ФЕРМЕРСЬКИЙ,2025-09-16,2
ЄВРАЗІЯ,ЦІЛЬНОЗЕРНОВИЙ,2025-09-16,5
ЄВРАЗІЯ,КЕРПІЧИК,2025-09-16,1
ЄВРАЗІЯ,З ТРАВАМИ,2025-09-16,3
РОСВИГОВО,БІЛИЙ,2025-09-16,0
РОСВИГОВО,СІРИЙ,2025-09-16,2
РОСВИГОВО,БОРОДІНСЬКИЙ,2025-09-16,0
РОСВИГОВО,ТОСТОВИЙ,2025-09-16,0
